rendimiento_promedio_media,num_enlaces,num_imgs,num_keywords,subjetividad_global,fin_de_semana,polaridad_negativa_media,subjetividad_titulo,abs_title_sentiment_polarity,es_viral,tematica_num
4111.20886023,3.0,0.0,5.0,0.804861111111,1.0,0.0,1.0,1.0,1,4
2430.20601276,9.0,1.0,7.0,0.456856763308,1.0,-0.302380952381,1.0,1.0,0,3
2296.802821,16.0,1.0,10.0,0.383937447033,1.0,-0.210185185185,0.125,0.0,1,2
2924.47425245,11.0,1.0,5.0,0.48199511163,1.0,-0.198958333333,0.0,0.0,0,3
3769.36070423,34.0,30.0,7.0,0.477029589288,1.0,-0.268582375479,0.0,0.0,1,1
2508.29472457,13.0,6.0,10.0,0.490268759019,1.0,-0.2875,0.5,0.5,0,5
1997.9440333,27.0,1.0,10.0,0.41918951419,1.0,-0.281790123457,0.0,0.0,1,5
2388.87256886,8.0,1.0,8.0,0.483157152925,1.0,-0.260833333333,0.0,0.0,0,3
2493.80697121,8.0,61.0,7.0,0.436495652336,0.0,-0.375947681704,0.4,0.168181818182,0,0
2249.68494669,8.0,1.0,6.0,0.349449035813,0.0,-0.166666666667,0.0,0.0,0,2
2233.22496152,7.0,25.0,6.0,0.452386105958,0.0,-0.363194444444,0.5,0.0222222222222,0,5
1844.25213146,3.0,25.0,6.0,0.386562998405,0.0,-0.122916666667,0.0,0.0,0,2
2574.15882434,7.0,25.0,10.0,0.41132322319,0.0,-0.145595238095,0.75,0.375,1,5
2771.64431477,13.0,9.0,10.0,0.477584059776,0.0,-0.213333333333,0.0,0.0,1,5
2211.71031335,10.0,25.0,10.0,0.392424242424,0.0,-0.134523809524,0.0,0.0,0,5
2026.09101703,12.0,25.0,6.0,0.327918069585,0.0,-0.111458333333,0.25,0.0681818181818,1,5
1985.70687166,3.0,25.0,9.0,0.377583527584,0.0,-0.279166666667,0.454545454545,0.136363636364,0,5
2608.06793342,3.0,25.0,8.0,0.371328671329,0.0,-0.144444444444,0.288888888889,0.155555555556,0,5
2503.64944317,9.0,1.0,7.0,0.448046398046,0.0,-0.19375,0.0,0.0,0,5
2706.65017616,5.0,24.0,6.0,0.356682900433,0.0,-0.15119047619,0.166666666667,0.125,0,2
1756.88599961,5.0,1.0,7.0,0.437181069959,0.0,-0.291527777778,0.0,0.0,0,2
1802.36533447,8.0,0.0,7.0,0.354806468042,0.0,-0.107142857143,0.0,0.0,1,3
2265.23511076,13.0,1.0,10.0,0.339447505357,0.0,-0.431111111111,0.5,0.3,0,3
2367.70872538,2.0,0.0,8.0,0.321428571429,0.0,-0.3,0.5,0.136363636364,0,0
1707.61449319,11.0,1.0,8.0,0.502834799609,0.0,-0.295,0.0,0.0,0,3
2941.88214345,10.0,24.0,7.0,0.431626683502,0.0,-0.173717948718,0.0,0.0,0,5
2487.90071915,13.0,11.0,8.0,0.560808982684,0.0,-0.164285714286,0.6,0.5,1,5
2300.9677091,8.0,1.0,6.0,0.324305555556,0.0,-0.413333333333,0.454545454545,0.136363636364,0,0
2124.1345191,2.0,1.0,6.0,0.483333333333,0.0,-0.1,0.4,0.1,1,5
4332.30801212,7.0,37.0,8.0,0.446388888889,0.0,-0.233080808081,0.0,0.0,1,5
2280.83375853,5.0,0.0,10.0,0.433333333333,0.0,-0.4,0.375,0.125,0,2
2780.60130279,11.0,1.0,7.0,0.499392097264,0.0,-0.259027777778,0.54,0.16,1,1
2546.73479247,17.0,1.0,5.0,0.547482638889,0.0,-0.193055555556,0.9,0.8,0,3
1641.98175028,4.0,25.0,9.0,0.415510366826,0.0,-0.122222222222,0.0,0.0,0,5
2367.80033399,10.0,1.0,9.0,0.483291245791,0.0,-0.27003968254,0.0,0.0,0,3
2659.42272311,2.0,25.0,7.0,0.476559923212,0.0,-0.215757275132,1.0,1.0,1,5
1765.62739682,11.0,12.0,8.0,0.422713397713,0.0,-0.275625,0.125,0.0,0,5
2712.72714647,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,5
1636.42090372,4.0,25.0,9.0,0.359600468975,0.0,-0.122222222222,0.0,0.0,0,5
2515.72840819,21.0,1.0,5.0,0.4722139765,0.0,-0.1125,0.5,0.5,0,2
2821.83139027,6.0,10.0,8.0,0.283495670996,0.0,-0.181547619048,0.0,0.0,0,0
4540.25430118,49.0,1.0,5.0,0.658038720539,0.0,-0.397222222222,1.0,0.1,0,0
3165.84285353,9.0,1.0,4.0,0.556547619048,0.0,-0.266666666667,0.3,1.0,0,0
2454.11569303,7.0,0.0,4.0,0.411306980057,0.0,-0.275925925926,0.7,0.3,0,0
3629.80846406,36.0,25.0,10.0,0.446820665673,0.0,-0.214583333333,0.454545454545,0.136363636364,0,1
2085.7962541,6.0,0.0,10.0,0.198015873016,0.0,-0.275,0.0,0.0,1,0
3492.77537176,18.0,1.0,10.0,0.459219858156,0.0,-0.2825,0.0,0.0,1,5
3841.77901154,7.0,0.0,10.0,0.477005012531,0.0,-0.372916666667,0.6875,0.3125,1,1
2251.57651711,6.0,25.0,8.0,0.486781609195,0.0,-0.2,1.0,0.125,0,5
2009.91300067,12.0,25.0,10.0,0.424212121212,0.0,-0.1125,0.0,0.0,1,5
3165.84285353,4.0,1.0,4.0,0.441346696781,0.0,-0.3825,0.0,0.0,0,0
3298.94090417,10.0,1.0,8.0,0.4375,0.0,0.0,0.0,0.0,1,1
1699.39310002,7.0,25.0,8.0,0.459283309283,0.0,-0.164682539683,0.0,0.0,1,5
2660.43341957,4.0,1.0,4.0,0.398214285714,0.0,-0.376388888889,0.0,0.0,0,0
2262.90995309,8.0,8.0,9.0,0.502053817395,0.0,-0.207777777778,0.0,0.0,0,0
2058.12823816,6.0,1.0,10.0,0.365104166667,0.0,-0.303125,0.0,0.0,0,3
2457.35366515,4.0,1.0,7.0,0.44362745098,0.0,-0.118333333333,1.0,0.6,1,2
2509.70861953,2.0,1.0,6.0,0.37626918536,0.0,-0.304220779221,0.0,0.0,0,0
2160.38140043,3.0,16.0,7.0,0.441818181818,0.0,-0.34,0.0,0.0,0,0
2359.66079305,5.0,1.0,8.0,0.516666666667,0.0,-0.2,0.5,0.136363636364,0,0
3487.4186308,16.0,1.0,6.0,0.410508701473,0.0,-0.344457671958,0.220833333333,0.0166666666667,1,4
2002.46969603,2.0,1.0,7.0,0.466666666667,0.0,-0.267857142857,0.333333333333,0.0,1,0
2953.26163641,8.0,0.0,10.0,0.341597222222,0.0,-0.228148148148,0.454545454545,0.136363636364,0,0
3940.27119973,6.0,1.0,9.0,0.406854256854,0.0,-0.142857142857,0.0,0.0,0,1
1896.60349172,1.0,1.0,6.0,0.191666666667,0.0,0.0,0.0,0.0,0,5
2380.04860729,12.0,1.0,9.0,0.513904078378,0.0,-0.216666666667,0.9,0.3,0,3
3190.62250872,10.0,1.0,6.0,0.240176767677,0.0,-0.125,0.433333333333,0.216666666667,0,3
2236.3187603,3.0,25.0,6.0,0.36935483871,0.0,-0.163888888889,0.1,0.0,1,5
2242.85628271,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,3
2179.63715515,5.0,1.0,9.0,0.370833333333,0.0,-0.177083333333,0.0,0.0,1,0
2373.39005996,2.0,1.0,9.0,0.499393939394,0.0,-0.217857142857,1.0,0.0,1,5
2103.00613232,8.0,0.0,5.0,0.432264957265,0.0,-0.177777777778,0.5,0.136363636364,0,4
3030.10143706,71.0,1.0,10.0,0.487966352949,0.0,-0.27876984127,0.45,0.1,1,2
2903.52435278,7.0,1.0,8.0,0.476325757576,0.0,-0.5,0.0,0.0,0,2
2038.77092702,6.0,1.0,9.0,0.366018518519,0.0,-0.25,0.1125,0.0,0,3
2660.43341957,29.0,1.0,4.0,0.355324675325,0.0,-0.376923076923,0.1,0.3,0,0
2307.16605045,6.0,1.0,5.0,0.447619047619,0.0,-0.2125,0.6,0.075,0,2
3875.97641588,7.0,0.0,5.0,0.453333333333,0.0,-0.3,0.0,0.0,1,1
4697.08463598,14.0,10.0,8.0,0.608518518519,0.0,-0.254475308642,0.0,0.0,0,1
2318.28260748,8.0,25.0,9.0,0.359409888357,0.0,-0.116666666667,0.625,0.0,0,5
2260.66468533,9.0,25.0,7.0,0.351581027668,0.0,-0.173333333333,0.0,0.0,0,5
2176.84558942,6.0,16.0,7.0,0.431632996633,0.0,-0.21,0.0,0.0,0,0
2153.64987292,7.0,1.0,8.0,0.505056332556,0.0,-0.29212962963,0.0,0.0,0,0
2293.38870027,3.0,1.0,8.0,0.349579124579,0.0,-0.25,0.4,0.4,0,0
2129.51851459,16.0,1.0,7.0,0.301723276723,0.0,-0.317857142857,0.4,0.4,0,0
3665.8894854,34.0,24.0,8.0,0.377344877345,0.0,-0.123611111111,0.375,0.125,0,1
5255.42421629,36.0,0.0,6.0,0.527777777778,0.0,-0.251851851852,0.1,0.3,1,1
2833.79313734,10.0,1.0,5.0,0.530519480519,0.0,-0.217424242424,0.0,0.0,1,2
4813.03082314,29.0,16.0,7.0,0.575355054302,0.0,-0.312599206349,0.0,0.0,1,1
3584.73294366,5.0,1.0,4.0,0.408787878788,0.0,0.0,0.0,0.0,0,2
2336.13027293,8.0,1.0,9.0,0.449905285346,0.0,-0.265852490421,0.0,0.0,0,2
2557.30037176,2.0,1.0,6.0,0.449220779221,0.0,-0.333333333333,0.0,0.0,0,5
2415.98588689,4.0,0.0,7.0,0.556538108356,0.0,-0.183333333333,0.352272727273,0.0681818181818,0,5
2466.59138499,13.0,1.0,7.0,0.569329660239,0.0,-0.245138888889,0.0,0.0,1,5
2621.78456208,5.0,0.0,10.0,0.462542087542,0.0,-0.0875,0.375,0.125,1,5
3113.37657895,8.0,1.0,7.0,0.626007326007,0.0,-0.3,0.375,0.225,1,1
1791.60768082,4.0,0.0,5.0,0.398080808081,0.0,-0.26,0.454545454545,0.136363636364,0,0
2909.98259989,17.0,1.0,9.0,0.521815684316,0.0,-0.320833333333,0.0,0.0,1,0
2750.52624279,7.0,1.0,8.0,0.427480913026,0.0,-0.196759259259,0.0,0.0,0,3
1908.7281164,6.0,1.0,8.0,0.387377508855,0.0,-0.289880952381,0.541666666667,0.3125,0,0
2242.39630045,11.0,1.0,8.0,0.430889663182,0.0,-0.166852678571,0.333333333333,0.25,0,3
4159.92001041,4.0,0.0,6.0,0.475096861472,0.0,-0.302968253968,0.833333333333,0.333333333333,1,1
4017.08606647,7.0,1.0,7.0,0.536195286195,0.0,-0.166666666667,0.0,0.0,1,1
1814.99707827,40.0,1.0,9.0,0.347763347763,0.0,-0.257962962963,0.0,0.0,0,2
2864.92411119,3.0,0.0,9.0,0.463095238095,0.0,0.0,0.0,0.0,0,1
2504.80255693,16.0,1.0,9.0,0.522666666667,0.0,-0.2875,0.0,0.0,0,0
2432.21972519,11.0,1.0,9.0,0.52037414966,0.0,-0.3375,0.0,0.0,1,3
2462.94894262,3.0,1.0,8.0,0.37622030747,0.0,-0.341296296296,0.333333333333,0.25,0,2
6664.86192652,3.0,0.0,10.0,0.436941448382,0.0,-0.370454545455,0.0,0.0,1,3
2967.66455162,22.0,13.0,8.0,0.586091909882,0.0,-0.409375,0.166666666667,0.166666666667,1,5
4204.15912638,7.0,0.0,9.0,0.403896103896,0.0,-0.25,1.0,0.466666666667,0,1
2768.72113221,8.0,1.0,5.0,0.595887445887,0.0,0.0,0.0,0.0,1,2
2284.55472103,11.0,1.0,8.0,0.405996982815,0.0,-0.247916666667,0.0,0.0,1,5
2390.89762969,10.0,1.0,8.0,0.33354978355,0.0,-0.147222222222,0.5,0.5,0,3
2611.23774114,5.0,1.0,8.0,0.618867243867,0.0,-0.385,0.0,0.0,1,5
4459.89679821,12.0,1.0,6.0,0.494727047146,0.0,-0.320956607495,0.6875,0.5625,1,1
4259.11181109,5.0,60.0,9.0,0.412121212121,0.0,-0.395384615385,1.0,0.0,1,0
2995.45707403,3.0,1.0,10.0,0.443202717421,0.0,-0.220833333333,0.5,0.136363636364,1,2
2803.86307781,17.0,1.0,5.0,0.430700670297,0.0,-0.336111111111,0.675,0.375,0,2
2792.49043419,6.0,1.0,4.0,0.386607142857,0.0,-0.415,0.0,0.0,0,0
2679.67604871,7.0,1.0,10.0,0.460688144384,0.0,-0.182175925926,0.1,0.0,1,5
2654.59348916,7.0,1.0,8.0,0.492548209366,0.0,-0.181597222222,0.5,0.09375,1,2
2704.8986726,7.0,0.0,6.0,0.54097985348,0.0,-0.113333333333,0.0,0.0,0,5
2820.95466183,20.0,1.0,4.0,0.406086309524,0.0,-0.22619047619,0.0,0.0,0,0
2751.20525928,4.0,0.0,6.0,0.610416666667,0.0,-0.4,0.0,0.0,0,0
3218.3949445,1.0,0.0,6.0,0.573571428571,0.0,-0.266666666667,0.0,0.0,0,1
2566.46617576,7.0,1.0,8.0,0.553622693096,0.0,-0.160204081633,0.384848484848,0.0121212121212,0,0
2686.1809802,3.0,0.0,8.0,0.541723785474,0.0,-0.140404040404,0.8,0.0333333333333,0,3
2702.9472722,8.0,0.0,7.0,0.458203463203,0.0,-0.375,0.0,0.1,1,5
2271.84662538,7.0,1.0,9.0,0.517179559571,0.0,-0.30612244898,0.0,0.0,0,0
2782.26631922,12.0,1.0,10.0,0.302005012531,0.0,-0.255,0.0,0.0,0,3
1838.05835559,7.0,1.0,10.0,0.396931577682,0.0,-0.195367585631,0.1,0.0,0,3
2667.09753445,15.0,1.0,10.0,0.413857323232,0.0,-0.300925925926,0.666666666667,0.7,0,3
5259.69705837,10.0,1.0,8.0,0.507884399551,0.0,-0.229861111111,0.75,0.0,1,1
2483.86620703,11.0,1.0,8.0,0.493333333333,0.0,-0.126388888889,0.5,0.5,0,3
3190.35127206,3.0,1.0,6.0,0.360119047619,0.0,-0.1625,0.0,0.0,0,4
3824.79255809,7.0,1.0,9.0,0.384420928865,0.0,-0.102040816327,0.0,0.0,0,4
2022.79101416,2.0,9.0,5.0,0.454140495868,0.0,-0.291666666667,0.0,0.0,0,0
2191.40819554,15.0,1.0,9.0,0.415626628761,0.0,-0.379273504274,0.0,0.0,1,5
3869.32679731,4.0,0.0,5.0,0.548333333333,0.0,-0.327797619048,0.15,0.5,0,1
4564.95364205,47.0,1.0,10.0,0.476697096164,0.0,-0.268274853801,0.3,0.0,0,5
2577.52081188,9.0,24.0,10.0,0.4119001369,0.0,-0.122916666667,0.0,0.0,0,5
4130.75413823,4.0,0.0,6.0,0.483333333333,0.0,-0.3125,0.5,0.25,1,1
3244.36248105,3.0,0.0,5.0,0.526111111111,0.0,-0.332407407407,0.0,0.0,0,2
3117.93525872,6.0,1.0,7.0,0.450314191981,0.0,-0.128571428571,0.0,0.0,0,2
3725.05710134,6.0,1.0,6.0,0.478538961039,0.0,-0.391313932981,0.0666666666667,0.0333333333333,0,2
1863.91278683,10.0,1.0,6.0,0.378361391695,0.0,-0.209523809524,0.233333333333,0.0833333333333,1,4
2026.59026213,24.0,1.0,8.0,0.399742343195,0.0,-0.325577627501,0.0,0.0,1,4
2899.5145855,14.0,1.0,7.0,0.525561739847,0.0,-0.433333333333,0.0,0.0,0,4
2034.61926144,17.0,1.0,8.0,0.339098547556,0.0,-0.184761904762,0.0,0.1,1,1
2452.52213002,27.0,1.0,10.0,0.507904971373,0.0,-0.264157329599,0.0,0.0,1,5
3806.01261,11.0,1.0,9.0,0.454828042328,0.0,-0.267222222222,0.54,0.16,0,1
3424.94969962,53.0,2.0,8.0,0.529617603924,0.0,-0.351804368471,0.566666666667,0.4,1,1
2799.72912747,13.0,1.0,6.0,0.509523809524,0.0,-0.23,0.0,0.1,0,4
3824.23310624,17.0,1.0,8.0,0.471190680389,0.0,-0.309404761905,0.0,0.0,1,5
3324.96745929,6.0,1.0,5.0,0.345833333333,0.0,-0.166666666667,0.5,0.25,0,0
2301.92706528,5.0,1.0,7.0,0.452845898394,0.0,-0.270299145299,0.3,0.25,0,0
2573.65960191,8.0,1.0,6.0,0.645079365079,0.0,-0.25,0.0,0.0,0,3
2458.45933952,13.0,1.0,9.0,0.435021645022,0.0,-0.295277777778,1.0,0.0,1,3
3071.29351614,20.0,1.0,7.0,0.459623800113,0.0,-0.201860119048,0.0333333333333,0.0166666666667,1,4
3185.45370947,10.0,1.0,8.0,0.354256854257,0.0,-0.225,0.3,0.2,0,2
3013.10444497,0.0,0.0,8.0,0.0,0.0,0.0,0.75,0.125,0,1
4479.69909775,35.0,16.0,6.0,0.562796717172,0.0,-0.297222222222,0.0,0.0,0,1
4174.34455688,23.0,11.0,10.0,0.572904265873,0.0,-0.6,0.0,0.0,0,1
2700.18109947,5.0,0.0,6.0,0.471581196581,0.0,-0.291666666667,0.25,0.2,1,1
2829.6198434,6.0,1.0,5.0,0.515909090909,0.0,0.0,0.0,0.0,1,2
5489.09448541,9.0,1.0,7.0,0.488409354873,0.0,-0.430873015873,0.0666666666667,0.0,0,5
3293.28817162,10.0,5.0,8.0,0.606565656566,0.0,-0.19375,0.0,0.0,0,1
2048.40528836,8.0,1.0,10.0,0.354852876592,0.0,-0.243055555556,0.05,0.0,0,2
2666.19280891,1.0,0.0,6.0,0.550102040816,0.0,-0.295416666667,0.4,0.15,1,5
2685.92796331,6.0,1.0,7.0,0.362422360248,0.0,-0.141666666667,0.4,0.2,0,2
2568.25647326,5.0,1.0,6.0,0.385173160173,0.0,-0.125,0.95,0.55,0,2
1898.80851219,7.0,1.0,10.0,0.437525252525,0.0,-0.2,0.1,0.2,0,3
2624.5229054,4.0,1.0,8.0,0.387781954887,0.0,-0.153571428571,0.0,0.0,0,2
3994.68198824,5.0,1.0,5.0,0.510920897285,0.0,-0.425,0.5,0.0,1,2
3585.95641493,6.0,1.0,6.0,0.450264550265,0.0,-0.293333333333,1.0,0.0,1,4
4442.22202238,8.0,1.0,6.0,0.372023425747,0.0,-0.200559163059,0.0,0.0,1,2
2912.71640898,9.0,1.0,6.0,0.438736263736,0.0,-0.340972222222,0.2,0.2,1,4
2289.88580258,8.0,1.0,8.0,0.450927871148,0.0,-0.332142857143,0.0,0.0,0,3
2007.67718557,14.0,1.0,9.0,0.559195402299,0.0,-0.392307692308,0.4,0.1,0,3
3289.29558608,10.0,1.0,8.0,0.565492424242,0.0,-0.191666666667,0.0,0.0,0,5
3564.74110728,6.0,0.0,3.0,0.352651515152,0.0,-0.1,0.9,0.8,1,5
3545.04040823,7.0,1.0,4.0,0.499637681159,0.0,-0.341666666667,0.0,0.0,1,4
3384.4483916,9.0,1.0,6.0,0.456203007519,0.0,-0.211607142857,0.0,0.0,1,5
2473.40648487,7.0,0.0,10.0,0.335416666667,0.0,-0.125,0.375,0.125,0,5
4404.0991693,10.0,1.0,10.0,0.636686507937,0.0,-0.347395833333,0.0,0.0,1,4
4495.98316143,12.0,8.0,7.0,0.521694971695,0.0,-0.393333333333,0.0,0.0,0,1
2578.21053134,9.0,1.0,10.0,0.444042809043,0.0,-0.215,0.0,0.0,1,5
2721.38623896,9.0,33.0,8.0,0.441527344474,0.0,-0.172962962963,0.0,0.0,1,5
2989.59036311,3.0,1.0,7.0,0.404591836735,0.0,-0.395,0.0,0.0,0,1
3909.98901326,7.0,15.0,5.0,0.51259018759,0.0,-0.4,0.2,0.3,0,1
3287.79944476,14.0,92.0,9.0,0.449370565777,0.0,-0.248032407407,0.0,0.0,1,0
2480.81070592,14.0,1.0,4.0,0.492696192696,0.0,-0.280555555556,1.0,0.0,0,0
4553.37886584,16.0,0.0,4.0,0.429250841751,0.0,-0.199305555556,0.5,0.5,1,1
2200.76501044,6.0,1.0,7.0,0.298039215686,0.0,-0.216666666667,0.0,0.0,0,0
4553.37886584,5.0,0.0,4.0,0.536543209877,0.0,-0.325769230769,0.3,1.0,0,1
12353.9622029,2.0,0.0,5.0,0.339492143659,0.0,-0.125,0.0,0.0,1,2
3924.77427841,2.0,0.0,6.0,0.594,0.0,-0.3,0.333333333333,0.25,1,0
7891.61208059,12.0,17.0,8.0,0.430568538419,0.0,-0.222693452381,0.433333333333,0.0378787878788,1,5
2636.62831501,5.0,12.0,7.0,0.497326203209,0.0,-0.35,1.0,0.0,0,0
1681.29432701,14.0,1.0,9.0,0.439900793651,0.0,-0.286507936508,0.0,0.1,0,5
2278.56900349,4.0,1.0,5.0,0.408511131725,0.0,-0.09375,0.454545454545,0.136363636364,0,2
2623.11024056,3.0,0.0,5.0,0.446354166667,0.0,-0.245833333333,1.0,0.5,0,2
1499.00341737,5.0,15.0,5.0,0.499200264261,0.0,-0.224107142857,0.6,0.15,0,5
3753.22514092,12.0,0.0,6.0,0.660069444444,0.0,-0.303125,1.0,0.05,0,1
2141.37253494,2.0,1.0,8.0,0.572222222222,0.0,0.0,0.95,0.4,0,1
2770.88652692,5.0,0.0,5.0,0.510990860991,0.0,-0.376803751804,0.333333333333,0.25,0,0
2240.13738387,23.0,1.0,10.0,0.347934947935,0.0,-0.357575757576,0.288888888889,0.261111111111,0,3
1894.62591984,3.0,1.0,6.0,0.52919047619,0.0,-0.125,0.166666666667,0.166666666667,1,5
2134.02234923,12.0,1.0,10.0,0.422199157855,0.0,-0.268148148148,0.0,0.0,0,3
2263.31150259,6.0,0.0,9.0,0.447041847042,0.0,-0.225,0.3,0.2,0,3
2828.09879318,6.0,1.0,10.0,0.526143713058,0.0,-0.380202991453,1.0,0.1,0,0
2522.85156502,9.0,1.0,10.0,0.46070855615,0.0,-0.164285714286,0.54,0.16,0,3
2611.89054501,9.0,1.0,7.0,0.366222374117,0.0,-0.165,0.3,0.1,1,4
1985.06587893,21.0,1.0,9.0,0.547553141303,0.0,-0.307222222222,0.0,0.0,0,0
2599.11431246,8.0,1.0,10.0,0.50937303134,0.0,-0.310202991453,0.0,0.0,1,5
3390.59976266,10.0,6.0,6.0,0.675396825397,0.0,-0.291666666667,0.9,0.6,0,1
2917.92979102,12.0,0.0,8.0,0.463937764744,0.0,-0.175,0.0,0.0,0,5
12708.275078,24.0,8.0,5.0,0.436259495222,0.0,-0.281493506494,0.333333333333,0.333333333333,1,1
4098.14193741,7.0,0.0,9.0,0.464285714286,0.0,0.0,0.0,0.0,1,1
3644.90508403,13.0,1.0,5.0,0.367366724185,0.0,-0.281666666667,0.05,0.0,1,4
2094.34151216,5.0,1.0,8.0,0.460296969697,0.0,-0.117619047619,0.0,0.0,0,2
5156.28161712,29.0,15.0,8.0,0.500568336425,0.0,-0.281162464986,0.175,0.175,1,1
2658.35456657,14.0,1.0,9.0,0.398556998557,0.0,-0.140277777778,0.0,0.0,1,5
2246.0703877,5.0,1.0,6.0,0.559848484848,0.0,-0.3,0.0,0.0,0,2
3863.72019547,1.0,0.0,5.0,0.42,0.0,-0.183333333333,0.0,0.0,1,0
1617.37071356,10.0,1.0,10.0,0.446794871795,0.0,-0.145833333333,0.0,0.0,0,2
2744.24100935,4.0,1.0,5.0,0.407225449989,0.0,-0.150085034014,0.45,0.15,1,5
2910.95860543,10.0,0.0,7.0,0.445905483405,0.0,-0.341666666667,0.4375,0.4375,1,1
2448.56724096,9.0,1.0,7.0,0.489698412698,0.0,-0.317592592593,0.0,0.0,1,2
2435.75678091,9.0,1.0,8.0,0.587916666667,0.0,-0.202083333333,0.3,0.2,0,1
1539.84324131,17.0,1.0,9.0,0.429241236406,0.0,-0.222767857143,0.0,0.0,0,2
5636.12329021,15.0,1.0,7.0,0.509027472527,0.0,-0.297647028897,0.333333333333,0.216666666667,1,4
2953.6325208,3.0,1.0,10.0,0.452362970363,0.0,-0.184848484848,0.0,0.0,0,3
1886.6858805,8.0,1.0,10.0,0.455749458874,0.0,-0.365277777778,0.3,1.0,0,5
1335.42756505,13.0,1.0,8.0,0.364821661998,0.0,-0.296296296296,0.25,0.25,0,2
4791.19097251,20.0,1.0,7.0,0.593018764526,0.0,-0.238231292517,1.0,0.666666666667,1,1
3266.9992034,8.0,17.0,9.0,0.484846079846,0.0,-0.351851851852,0.0,0.0,1,5
2089.10027039,8.0,1.0,8.0,0.383084415584,0.0,-0.291666666667,0.05,0.0,0,3
2264.31972795,4.0,1.0,9.0,0.441670875421,0.0,-0.250925925926,0.4,0.1,0,2
2859.74762258,6.0,0.0,8.0,0.496228956229,0.0,-0.485185185185,0.375,0.125,1,2
3463.00572803,7.0,1.0,4.0,0.374742926156,0.0,-0.201569264069,0.0,0.0,1,4
3255.63715192,3.0,1.0,7.0,0.476737967914,0.0,-0.15,0.45,0.2,0,2
3919.17384181,3.0,1.0,5.0,0.361507936508,0.0,-0.319444444444,0.0,0.0,0,2
3505.9380741,7.0,1.0,7.0,0.373978420569,0.0,-0.161111111111,1.0,0.6,1,5
3154.4392894,4.0,1.0,6.0,0.52,0.0,-0.05,0.0,0.0,0,2
3073.89932513,9.0,0.0,4.0,0.506933922559,0.0,-0.169444444444,0.288888888889,0.155555555556,0,4
1883.26917386,10.0,1.0,9.0,0.352711323764,0.0,-0.229166666667,0.0,0.0,0,5
1815.52106121,6.0,1.0,7.0,0.37196969697,0.0,-0.5,0.0,0.0,0,3
3503.49986402,13.0,0.0,10.0,0.397285714286,0.0,-0.331944444444,0.0,0.0,1,5
1646.78618668,8.0,1.0,6.0,0.582059727712,0.0,-0.4,0.454545454545,0.136363636364,0,0
3314.8658069,6.0,0.0,8.0,0.458149092971,0.0,-0.364037698413,0.95,0.8,0,1
2277.82202978,12.0,1.0,9.0,0.485357749727,0.0,-0.295555555556,0.0,0.0,1,3
2149.37920926,4.0,1.0,10.0,0.341738816739,0.0,-0.325,0.0,0.0,0,0
2051.16072268,6.0,1.0,9.0,0.431142032571,0.0,-0.133333333333,0.0,0.0,0,2
3963.1911462,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,1,0
2470.17928002,20.0,1.0,4.0,0.480513784461,0.0,-0.384848484848,1.0,0.5,0,0
1543.09985987,17.0,1.0,10.0,0.447364267677,0.0,-0.206349206349,0.15,0.1,0,3
2470.17928002,9.0,0.0,4.0,0.38971957672,0.0,-0.346464646465,0.0,0.0,1,0
2406.97636975,4.0,1.0,5.0,0.56455026455,0.0,-0.357142857143,0.35,0.35,0,0
3087.45264399,10.0,1.0,6.0,0.478151384667,0.0,-0.312805886243,0.833333333333,0.333333333333,0,1
1527.43088475,1.0,8.0,9.0,0.476683982684,0.0,-0.350520833333,0.0,0.0,1,0
2226.56174855,15.0,1.0,8.0,0.434393749525,0.0,-0.266111111111,0.0,0.0,1,1
3507.43774314,3.0,0.0,7.0,0.52,0.0,-0.275,0.0,0.0,1,1
2777.17331385,5.0,0.0,7.0,0.384449760766,0.0,-0.204166666667,0.277272727273,0.0681818181818,1,5
3566.3948961,4.0,1.0,10.0,0.543295739348,0.0,-0.275,0.0,0.0,0,1
5643.61512111,31.0,0.0,4.0,0.422557997558,0.0,-0.475152625153,0.6,0.15,1,1
2744.06879399,5.0,0.0,5.0,0.518889790765,0.0,-0.462857142857,0.366666666667,0.075,1,0
2383.71583095,11.0,1.0,10.0,0.463582683983,0.0,-0.120833333333,0.2,0.1,0,5
3252.0416157,6.0,1.0,8.0,0.544358178054,0.0,-0.272916666667,0.642857142857,0.214285714286,1,1
4288.04553145,9.0,11.0,8.0,0.541196425407,0.0,-0.309210526316,0.0,0.0,0,0
2084.84098922,22.0,1.0,9.0,0.364148158605,0.0,-0.226759259259,0.7,0.4,0,3
3375.26337288,6.0,1.0,8.0,0.446146284271,0.0,-0.188492063492,0.0,0.0,0,2
3663.60380098,5.0,99.0,6.0,0.468889711821,0.0,-0.268611111111,0.0,0.0,1,1
3023.58124608,2.0,1.0,6.0,0.363020683021,0.0,-0.127777777778,0.1,0.0,0,3
2761.39106807,5.0,1.0,7.0,0.411076280042,0.0,-0.215625,0.4,0.1,0,3
2367.51341611,9.0,1.0,8.0,0.562756032548,0.0,-0.405439814815,0.0,0.0,1,3
2440.45461666,5.0,1.0,5.0,0.399618437118,0.0,-0.169444444444,0.0,0.0,1,2
